i9_health,i1_health,i2_health,i7a_health,i5_health_1,i5_health_2,i5_health_3,i5_health_4,i5_health_5,i10_health,i11_health,i12_health_1,i12_health_2,i12_health_3,i12_health_4,i12_health_5,i12_health_6,i12_health_7,i12_health_8,i12_health_11,i12_health_15,i12_health_16,i12_health_17,i12_health_18,i12_health_19,i12_health_20,i13_health,weight,age,household_size,household_children,employment_status,gender_Female,gender_Male
1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,10.0,0.987659016,77.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,20.0,0.998983031,54.0,0.0,0.0,1.0,1.0,0.0
1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,6.0,0.9925313579999999,35.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,10.0,1.002949428,58.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,15.0,0.992128756,22.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,3.0,3.0,7.0,1.002949428,73.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,10.0,1.002949428,62.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30.0,0.9773997729999999,41.0,1.0,1.0,1.0,1.0,0.0
1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,8.0,1.03637013,58.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.012270732,62.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,20.0,1.0035157540000001,32.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,2.0,3.0,1.002949428,59.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,8.0,1.0074741870000001,54.0,0.0,1.0,1.0,0.0,1.0
0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,20.0,0.9925313579999999,38.0,1.0,1.0,1.0,0.0,1.0
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,4.0,2.0,1.001755838,36.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,10.0,0.997902253,73.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,30.0,0.9841661420000001,39.0,1.0,1.0,0.0,1.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,1.001755838,44.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.0,4.0,10.0,0.98753661,42.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,8.0,1.012842322,34.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,1.002949428,64.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,15.0,0.9773997729999999,40.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,15.0,0.979213491,37.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,0.99605392,57.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,2.0,5.0,4.0,1.0035157540000001,30.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,1.025188886,23.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,0.98297909,53.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,10.0,0.989491771,59.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,15.0,0.9944964070000001,77.0,1.0,0.0,0.0,1.0,0.0
1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0035157540000001,29.0,1.0,0.0,0.0,0.0,1.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,10.0,0.9773997729999999,37.0,1.0,1.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,4.0,25.0,0.9931737909999999,46.0,1.0,1.0,1.0,0.0,1.0
1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,1.0,4.0,4.0,40.0,1.03637013,57.0,0.0,0.0,1.0,0.0,1.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,20.0,1.002949428,77.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,1.001349494,22.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,10.0,1.00373915,59.0,0.0,0.0,1.0,1.0,0.0
1.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,8.0,0.9925313579999999,36.0,1.0,1.0,1.0,0.0,1.0
1.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,10.0,0.9944964070000001,64.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,15.0,0.985307642,18.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,5.0,5.0,20.0,0.99605392,67.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,0.9788162909999999,18.0,1.0,1.0,1.0,1.0,0.0
1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,10.0,1.004305923,29.0,1.0,0.0,0.0,1.0,0.0
0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,5.0,3.0,1.002949428,55.0,1.0,0.0,1.0,0.0,1.0
1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,0.9841661420000001,36.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,3.0,20.0,1.0314593909999998,54.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,6.0,1.027635434,61.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,7.0,0.9841661420000001,44.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,2.0,4.0,5.0,1.002949428,63.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,5.0,15.0,0.9929099579999999,22.0,1.0,0.0,1.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,3.0,4.0,4.0,0.9897840840000001,51.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,10.0,0.9897840840000001,49.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,10.0,1.00373915,62.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,10.0,0.9925313579999999,41.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,3.0,0.993312877,35.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,20.0,0.987659016,81.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,15.0,0.9841661420000001,35.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,1.00373915,72.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,7.0,1.03637013,59.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.0,0.98297909,54.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,15.0,1.025188886,21.0,1.0,0.0,1.0,0.0,1.0
1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,10.0,1.0227660840000001,48.0,1.0,1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,5.0,3.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,7.0,0.9944964070000001,78.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,10.0,0.9944964070000001,64.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,20.0,1.027635434,67.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,10.0,0.9944964070000001,64.0,0.0,0.0,1.0,1.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,4.0,1.0,10.0,1.001349494,18.0,1.0,1.0,1.0,0.0,1.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,3.0,5.0,10.0,1.001755838,40.0,1.0,1.0,1.0,0.0,1.0
1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,4.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,3.0,4.0,15.0,1.0074741870000001,50.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,5.0,4.0,12.0,1.012270732,56.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0256049040000002,35.0,1.0,1.0,1.0,0.0,1.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,15.0,0.9944964070000001,74.0,1.0,0.0,0.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,20.0,0.979213491,42.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,1.012842322,31.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,50.0,0.9841661420000001,39.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,40.0,1.012270732,72.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,8.0,0.9841661420000001,42.0,1.0,1.0,1.0,1.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,20.0,0.9773997729999999,38.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,20.0,0.99819705,50.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,5.0,6.0,0.9925313579999999,43.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,0.99605392,59.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,40.0,0.9944964070000001,62.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,1.00373915,75.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,60.0,0.9944964070000001,61.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,80.0,0.9841661420000001,37.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,3.0,5.0,10.0,0.987659016,59.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,4.0,10.0,0.9944964070000001,68.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,20.0,0.9882167079999999,25.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,5.0,5.0,12.0,0.98297909,53.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,1.0,10.0,1.002949428,72.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,2.0,5.0,4.0,10.0,0.995057961,34.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,1.027635434,68.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,4.0,12.0,0.995057961,32.0,0.0,0.0,1.0,1.0,0.0
1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,0.996616352,33.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,0.98297909,51.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,0.9944964070000001,71.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0,1.0,3.0,5.0,4.0,5.0,1.002949428,68.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,0.9925313579999999,36.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,2.0,4.0,5.0,1.0035157540000001,25.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,10.0,1.027635434,76.0,0.0,0.0,0.0,1.0,0.0
